Label,Text,Standard text,Desc
Knowledge,Technology evaluations,Technology evaluations,Technology evaluations
Other,Buy/build analysis,Buy/build analysis,Buy/build analysis
Knowledge,Technology strategy development,Technology strategy development,Technology strategy development
Knowledge,Business/client requirements,Business/client requirements,Business/client requirements
Other,Product costs/revenue,Product costs/revenue,Product costs/revenue
Knowledge,Data privacy and sovereignty,Data privacy and sovereignty,Data privacy and sovereignty
Knowledge,Integration with other systems,Integration with other systems,Integration with other systems
Knowledge,Vendor assessment and management,Vendor assessment and management,Vendor assessment and management
Knowledge,Architecture governance,Architecture governance,Architecture governance
Other,Reusable assets and standards,Reusable assets and standards,Reusable assets and standards
Knowledge,Emerging technology adoption,Emerging technology adoption,Emerging technology adoption
Skill,Technical quality advocacy,Technical quality advocacy,Technical quality advocacy
Skill,Ability to articulate complex technical issues,Ability to articulate complex technical issues,Ability to articulate complex technical issues
Ability,Peer-review participation,Peer-review participation,Peer-review participation
Knowledge,Next-generation technology knowledge,Next-generation technology knowledge,Next-generation technology knowledge
Knowledge,Development tools knowledge,Development tools knowledge,Development tools knowledge
Knowledge,Process development knowledge,Process development knowledge,Process development knowledge
Knowledge,Web product design experience,Web product design experience,Web product design experience
Skill,High-volume product delivery experience,High-volume product delivery experience,High-volume product delivery experience
Other,Reliability and availability knowledge,Reliability and availability knowledge,Reliability and availability knowledge
Knowledge,Customer-facing application experience,Customer-facing application experience,Customer-facing application experience
Knowledge,Business requirements synthesis,Business requirements synthesis,Business requirements synthesis
Knowledge,Technology capabilities knowledge,Technology capabilities knowledge,Technology capabilities knowledge
Skill,"Communication skills (speaking, writing, diagramming)","Communication skills (speaking, writing, diagramming)","Communication skills (speaking, writing, diagramming)"
Knowledge,Distributed application development experience,Distributed application development experience,Distributed application development experience
Knowledge,"Framework knowledge (Java, Python, C#)","Framework knowledge (Java, Python, C#)","Framework knowledge (Java, Python, C#)"
Knowledge,XML knowledge,XML knowledge,XML knowledge
Knowledge,JSON knowledge,JSON knowledge,JSON knowledge
Knowledge,REST knowledge,REST knowledge,REST knowledge
Knowledge,Cloud architecture knowledge,Cloud architecture knowledge,Cloud architecture knowledge
Knowledge,Legacy architecture modernization experience,Legacy architecture modernization experience,Legacy architecture modernization experience
Ability,Focus on execution and attention to detail.,Focus on execution and attention to detail.,Focus on execution and attention to detail.
Knowledge,Proficiency in Spanish and English,Proficiency in Spanish and English,Proficiency in Spanish and English
Other,"Formal education in Engineering, Mathematics, Physics, Computer Science, or equivalent experience","Formal education in Engineering, Mathematics, Physics, Computer Science, or equivalent experience","Formal education in Engineering, Mathematics, Physics, Computer Science, or equivalent experience"
Knowledge,Knowledge of parallel computing with GPUs,Knowledge of parallel computing with GPUs,Knowledge of parallel computing with GPUs
Knowledge,Experience with modern application deployment practices,Experience with modern application deployment practices,Experience with modern application deployment practices
Knowledge,Familiarity with Docker/Containers and Kubernetes,Familiarity with Docker/Containers and Kubernetes,Familiarity with Docker/Containers and Kubernetes
Knowledge,Understanding of Deep Learning software architecture and frameworks,Understanding of Deep Learning software architecture and frameworks,Understanding of Deep Learning software architecture and frameworks
Skill,Ability to collaborate effectively with management and engineering,Ability to collaborate effectively with management and engineering,Ability to collaborate effectively with management and engineering
Skill,Experience supporting customers/partners in technical engagements,Experience supporting customers/partners in technical engagements,Experience supporting customers/partners in technical engagements
Skill,Time-management and organization skills,Time-management and organization skills,Time-management and organization skills
Knowledge,Experience with Deep Neural Network research and development,Experience with Deep Neural Network research and development,Experience with Deep Neural Network research and development
Knowledge,Experience with Machine Learning research and development,Experience with Machine Learning research and development,Experience with Machine Learning research and development
Other,Published record of thought leadership in a technical area or industry segment,Published record of thought leadership in a technical area or industry segment,Published record of thought leadership in a technical area or industry segment
Other,Experience applying data science to industry problems,Experience applying data science to industry problems,Experience applying data science to industry problems
Skill,Creative generation of synthetic data,Creative generation of synthetic data,Creative generation of synthetic data
Knowledge,Experience with GPGPU programming and design practices,Experience with GPGPU programming and design practices,Experience with GPGPU programming and design practices
Knowledge,CUDA programming and optimization experience,CUDA programming and optimization experience,CUDA programming and optimization experience
Knowledge,Experience with network software development.,Experience with network software development.,Experience with network software development.
Knowledge,Technical expertise in providing compensating controls,Technical expertise in providing compensating controls,Technical expertise in providing compensating controls
Knowledge,Knowledge of cyber security,Knowledge of cyber security,Knowledge of cyber security
Knowledge,Understanding of attackers,Understanding of attackers,Understanding of attackers
Other,Solution architecture experience (at least 5 years),Solution architecture experience (at least 5 years),Solution architecture experience (at least 5 years)
Ability,Ability to influence and position strategies at multiple levels,Ability to influence and position strategies at multiple levels,Ability to influence and position strategies at multiple levels
Knowledge,"Excellent understanding of Cloud, Hybrid, and On-Premise architecture","Excellent understanding of Cloud, Hybrid, and On-Premise architecture","Excellent understanding of Cloud, Hybrid, and On-Premise architecture"
Skill,Collaboration skills across multiple teams and geographic regions,Collaboration skills across multiple teams and geographic regions,Collaboration skills across multiple teams and geographic regions
Knowledge,"Security, compliance, and regulatory experience in a public cloud environment","Security, compliance, and regulatory experience in a public cloud environment","Security, compliance, and regulatory experience in a public cloud environment"
Skill,"Evaluation, gap analysis, and vendor assessment skills for security technologies and applications","Evaluation, gap analysis, and vendor assessment skills for security technologies and applications","Evaluation, gap analysis, and vendor assessment skills for security technologies and applications"
Knowledge,"Experience planning, researching, and developing security policies, standards, and procedures","Experience planning, researching, and developing security policies, standards, and procedures","Experience planning, researching, and developing security policies, standards, and procedures"
Knowledge,Familiarity with common attack techniques and their remediation/defense,Familiarity with common attack techniques and their remediation/defense,Familiarity with common attack techniques and their remediation/defense
Knowledge,"Solid understanding of security protocols, cryptography, authentication, authorization, and network security implementations","Solid understanding of security protocols, cryptography, authentication, authorization, and network security implementations","Solid understanding of security protocols, cryptography, authentication, authorization, and network security implementations"
Skill,"Ability to design, build, test, and implement cyber security solutions","Ability to design, build, test, and implement cyber security solutions","Ability to design, build, test, and implement cyber security solutions"
Other,"Ability to define principles, policies, standards, and governance","Ability to define principles, policies, standards, and governance","Ability to define principles, policies, standards, and governance"
Knowledge,Ability to map governance and compliance frameworks and controls to technical implementation,Ability to map governance and compliance frameworks and controls to technical implementation,Ability to map governance and compliance frameworks and controls to technical implementation
Knowledge,Strong Cloud architecture and multiple domain experience,Strong Cloud architecture and multiple domain experience,Strong Cloud architecture and multiple domain experience
Skill,Familiarity working in and across large geo-dispersed teams,Familiarity working in and across large geo-dispersed teams,Familiarity working in and across large geo-dispersed teams
Other,"Ability to identify and document security processes, techniques, and governance into solutions","Ability to identify and document security processes, techniques, and governance into solutions","Ability to identify and document security processes, techniques, and governance into solutions"
Ability,Ability to prioritize and validate threats,Ability to prioritize and validate threats,Ability to prioritize and validate threats
Knowledge,IT administration experience,IT administration experience,IT administration experience
Other,Engineering experience,Engineering experience,Engineering experience
Knowledge,Microsoft Sentinel,Microsoft Sentinel,Microsoft Sentinel
Knowledge,LogRhythm,LogRhythm,LogRhythm
Knowledge,AlienVault,AlienVault,AlienVault
Knowledge,SIEM technologies,SIEM technologies,SIEM technologies
Knowledge,IT security concepts,IT security concepts,IT security concepts
Knowledge,Anti-virus technologies,Anti-virus technologies,Anti-virus technologies
Knowledge,Anti-malware technologies,Anti-malware technologies,Anti-malware technologies
Knowledge,"Compliance knowledge (HIPAA, PCI, SOX)","Compliance knowledge (HIPAA, PCI, SOX)","Compliance knowledge (HIPAA, PCI, SOX)"
Knowledge,Attack framework knowledge (MITRE ATT&CK),Attack framework knowledge (MITRE ATT&CK),Attack framework knowledge (MITRE ATT&CK)
Other,"Bachelor's degree in information security, computer science, telecommunications management, or electrical engineering","Bachelor's degree in information security, computer science, telecommunications management, or electrical engineering","Bachelor's degree in information security, computer science, telecommunications management, or electrical engineering"
Other,+6 years of experience,+6 years of experience,+6 years of experience
Other,"Advanced network and systems certifications (RHCE, CCNP, CCNA, Security+)","Advanced network and systems certifications (RHCE, CCNP, CCNA, Security+)","Advanced network and systems certifications (RHCE, CCNP, CCNA, Security+)"
Other,"Other industry certifications (ITIL, Microsoft, Fortinet, AlienVault, LogRhythm, Splunk, IBM)","Other industry certifications (ITIL, Microsoft, Fortinet, AlienVault, LogRhythm, Splunk, IBM)","Other industry certifications (ITIL, Microsoft, Fortinet, AlienVault, LogRhythm, Splunk, IBM)"
Knowledge,"Experience with SIEM, DLP, AWS, vulnerability scanning, and penetration testing","Experience with SIEM, DLP, AWS, vulnerability scanning, and penetration testing","Experience with SIEM, DLP, AWS, vulnerability scanning, and penetration testing"
Knowledge,Hardening compliance experience,Hardening compliance experience,Hardening compliance experience
Knowledge,Understanding of vulnerability scanning and reporting,Understanding of vulnerability scanning and reporting,Understanding of vulnerability scanning and reporting
Knowledge,Experience with Nessus and Qualys,Experience with Nessus and Qualys,Experience with Nessus and Qualys
Knowledge,Systems administration experience,Systems administration experience,Systems administration experience
Knowledge,Knowledge of Windows and Linux systems,Knowledge of Windows and Linux systems,Knowledge of Windows and Linux systems
Skill,Prioritization and timeline management,Prioritization and timeline management,Prioritization and timeline management
Other,Team collaboration and support,Team collaboration and support,Team collaboration and support
Knowledge,Corporate Security and Compliance,Corporate Security and Compliance,Corporate Security and Compliance
Other,Standardized work processes and procedures,Standardized work processes and procedures,Standardized work processes and procedures
Knowledge,CTPAT,CTPAT,CTPAT
Knowledge,TISAX,TISAX,TISAX
Knowledge,ISO 45001,ISO 45001,ISO 45001
Knowledge,Risk management systems,Risk management systems,Risk management systems
Other,Travel safety,Travel safety,Travel safety
Knowledge,Emergency management,Emergency management,Emergency management
Other,Security service providers,Security service providers,Security service providers
Other,Directives,Directives,Directives
Knowledge,Security organization,Security organization,Security organization
Knowledge,Occupational safety,Occupational safety,Occupational safety
Knowledge,Fire protection,Fire protection,Fire protection
Knowledge,CCTV investigation,CCTV investigation,CCTV investigation
Knowledge,Access programs,Access programs,Access programs
Other,SOS service providers,SOS service providers,SOS service providers
Other,Authorities,Authorities,Authorities
Other,Bachelor's degree in Industrial Engineering,Bachelor's degree in Industrial Engineering,Bachelor's degree in Industrial Engineering
Knowledge,EHS Engineering,EHS Engineering,EHS Engineering
Other,5-7 years of experience in Physical Security,5-7 years of experience in Physical Security,5-7 years of experience in Physical Security
Other,3-5 years of experience in Investigations,3-5 years of experience in Investigations,3-5 years of experience in Investigations
Knowledge,CCTV systems,CCTV systems,CCTV systems
Other,2-3 years of experience in Risk Management,2-3 years of experience in Risk Management,2-3 years of experience in Risk Management
Knowledge,Operational Security,Operational Security,Operational Security
Knowledge,Statistical Tools,Statistical Tools,Statistical Tools
Knowledge,Risk Analysis,Risk Analysis,Risk Analysis
Knowledge,Troubleshooting Tools,Troubleshooting Tools,Troubleshooting Tools
Knowledge,Access Control Systems.,Access Control Systems.,Access Control Systems.
Other,Internal compliance assessment,Internal compliance assessment,Internal compliance assessment
Knowledge,Internal audit leadership,Internal audit leadership,Internal audit leadership
Knowledge,Strategic consulting,Strategic consulting,Strategic consulting
Other,Maturity assessment,Maturity assessment,Maturity assessment
Knowledge,Information security frameworks,Information security frameworks,Information security frameworks
Knowledge,IT audit proficiency,IT audit proficiency,IT audit proficiency
Knowledge,Compliance proficiency,Compliance proficiency,Compliance proficiency
Knowledge,Maturity assessment proficiency,Maturity assessment proficiency,Maturity assessment proficiency
Other,Certified Information Systems Auditor (CISA),Certified Information Systems Auditor (CISA),Certified Information Systems Auditor (CISA)
Knowledge,Risk management understanding,Risk management understanding,Risk management understanding
Skill,Agile learning,Agile learning,Agile learning
Ability,Passion for information security,Passion for information security,Passion for information security
Knowledge,Financial institution experience,Financial institution experience,Financial institution experience
Knowledge,Maturity models and frameworks knowledge,Maturity models and frameworks knowledge,Maturity models and frameworks knowledge
Knowledge,Cloud security best practices knowledge,Cloud security best practices knowledge,Cloud security best practices knowledge
Knowledge,Familiarity with regulations (e.g,Familiarity with regulations (e.g,Familiarity with regulations (e.g
Knowledge,Configuration management program knowledge,Configuration management program knowledge,Configuration management program knowledge
Knowledge,Information security compliance program enhancement and maintenance,Information security compliance program enhancement and maintenance,Information security compliance program enhancement and maintenance
Knowledge,Information security and maturity assessments,Information security and maturity assessments,Information security and maturity assessments
Knowledge,Internal information security governance framework validation,Internal information security governance framework validation,Internal information security governance framework validation
Other,Collaboration with internal and external security audits,Collaboration with internal and external security audits,Collaboration with internal and external security audits
Knowledge,Technical testing protocol design,Technical testing protocol design,Technical testing protocol design
Knowledge,Configuration program design and implementation,Configuration program design and implementation,Configuration program design and implementation
Knowledge,Security engineering guidance,Security engineering guidance,Security engineering guidance
Other,Interdepartmental,Interdepartmental,Interdepartmental
Knowledge,Digital banking knowledge,Digital banking knowledge,Digital banking knowledge
Knowledge,Understanding of traditional banking overhead costs,Understanding of traditional banking overhead costs,Understanding of traditional banking overhead costs
Other,Ability to bring down cost of banking,Ability to bring down cost of banking,Ability to bring down cost of banking
Knowledge,Knowledge of line of credit and credit management,Knowledge of line of credit and credit management,Knowledge of line of credit and credit management
Other,Understanding of remote areas and their banking needs,Understanding of remote areas and their banking needs,Understanding of remote areas and their banking needs
Other,Co-location experience,Co-location experience,Co-location experience
Other,Strong team culture,Strong team culture,Strong team culture
Knowledge,Information security expertise,Information security expertise,Information security expertise
Skill,Project execution and delivery skills,Project execution and delivery skills,Project execution and delivery skills
Other,Risk identification and management abilities,Risk identification and management abilities,Risk identification and management abilities
Knowledge,Knowledge of security frameworks and industry best practices,Knowledge of security frameworks and industry best practices,Knowledge of security frameworks and industry best practices
Knowledge,Information security policy and standards development skills,Information security policy and standards development skills,Information security policy and standards development skills
Knowledge,Regulatory and industry security compliance knowledge,Regulatory and industry security compliance knowledge,Regulatory and industry security compliance knowledge
Skill,KPI and KRI monitoring and action planning skills,KPI and KRI monitoring and action planning skills,KPI and KRI monitoring and action planning skills
Knowledge,Organizational security strategy development skills,Organizational security strategy development skills,Organizational security strategy development skills
Other,Team management and growth abilities,Team management and growth abilities,Team management and growth abilities
Skill,Risk assessment and analysis skills,Risk assessment and analysis skills,Risk assessment and analysis skills
Knowledge,Human resources security knowledge,Human resources security knowledge,Human resources security knowledge
Knowledge,Asset security knowledge,Asset security knowledge,Asset security knowledge
Knowledge,Cloud security (AWS) knowledge,Cloud security (AWS) knowledge,Cloud security (AWS) knowledge
Knowledge,Vulnerability management skills,Vulnerability management skills,Vulnerability management skills
Knowledge,Identity and access management knowledge,Identity and access management knowledge,Identity and access management knowledge
Knowledge,Endpoint security knowledge,Endpoint security knowledge,Endpoint security knowledge
Knowledge,Third-party risk management skills,Third-party risk management skills,Third-party risk management skills
Knowledge,Computer security incident response knowledge,Computer security incident response knowledge,Computer security incident response knowledge
Other,5+ years of information security experience,5+ years of information security experience,5+ years of information security experience
Other,Experience in a high-growth tech environment,Experience in a high-growth tech environment,Experience in a high-growth tech environment
Knowledge,Understanding of OWASP,Understanding of OWASP,Understanding of OWASP
Other,Documentation and artefacts,Documentation and artefacts,Documentation and artefacts
Knowledge,Business logic flaws,Business logic flaws,Business logic flaws
Knowledge,"Cyber security (Web, Mobile, Application, Cloud, API, AI & Data)","Cyber security (Web, Mobile, Application, Cloud, API, AI & Data)","Cyber security (Web, Mobile, Application, Cloud, API, AI & Data)"
Knowledge,Large enterprise IT experience,Large enterprise IT experience,Large enterprise IT experience
Knowledge,Cloud and DevOps exposure,Cloud and DevOps exposure,Cloud and DevOps exposure
Other,"Influence at engineering, architecture, strategic, and leadership levels","Influence at engineering, architecture, strategic, and leadership levels","Influence at engineering, architecture, strategic, and leadership levels"
Knowledge,"Planning, researching, and developing security policies, standards, and procedures","Planning, researching, and developing security policies, standards, and procedures","Planning, researching, and developing security policies, standards, and procedures"
Knowledge,"Familiarity with security technologies (Web vulnerability scanning, system integrity monitoring, API security, cloud security)","Familiarity with security technologies (Web vulnerability scanning, system integrity monitoring, API security, cloud security)","Familiarity with security technologies (Web vulnerability scanning, system integrity monitoring, API security, cloud security)"
Knowledge,Awareness of common attack techniques and their remediation/defense,Awareness of common attack techniques and their remediation/defense,Awareness of common attack techniques and their remediation/defense
Knowledge,"Understanding of security protocols, cryptography, authentication, authorization, and network security implementations","Understanding of security protocols, cryptography, authentication, authorization, and network security implementations","Understanding of security protocols, cryptography, authentication, authorization, and network security implementations"
Knowledge,"Understanding of application programming interfaces, dependencies, authentication, and execution","Understanding of application programming interfaces, dependencies, authentication, and execution","Understanding of application programming interfaces, dependencies, authentication, and execution"
Knowledge,Ability to conduct post-mortem on security incidents,Ability to conduct post-mortem on security incidents,Ability to conduct post-mortem on security incidents
Knowledge,Post-mortem data analysis,Post-mortem data analysis,Post-mortem data analysis
Other,Cloud and DevOps certifications,Cloud and DevOps certifications,Cloud and DevOps certifications
Other,"Working closely with governance, risk, compliance, and audit functions","Working closely with governance, risk, compliance, and audit functions","Working closely with governance, risk, compliance, and audit functions"
Other,Experience in a high matrix organization,Experience in a high matrix organization,Experience in a high matrix organization
Other,Availability to travel (20%),Availability to travel (20%),Availability to travel (20%)
Knowledge,Understanding of Industrial Processes,Understanding of Industrial Processes,Understanding of Industrial Processes
Knowledge,Familiarity with OT Protocols and Standards,Familiarity with OT Protocols and Standards,Familiarity with OT Protocols and Standards
Knowledge,Network Security,Network Security,Network Security
Knowledge,Network Architecture,Network Architecture,Network Architecture
Knowledge,Incident Response,Incident Response,Incident Response
Knowledge,Forensics,Forensics,Forensics
Knowledge,Security Controls,Security Controls,Security Controls
Knowledge,Security Technologies,Security Technologies,Security Technologies
Knowledge,Security Policies,Security Policies,Security Policies
Knowledge,Vulnerability Assessment,Vulnerability Assessment,Vulnerability Assessment
Knowledge,Industrial Control System (ICS) Security,Industrial Control System (ICS) Security,Industrial Control System (ICS) Security
Knowledge,Cyber Hygiene,Cyber Hygiene,Cyber Hygiene
Knowledge,Security Monitoring,Security Monitoring,Security Monitoring
Knowledge,Threat Detection,Threat Detection,Threat Detection
Knowledge,Information Technology (IT),Information Technology (IT),Information Technology (IT)
Knowledge,SOX,SOX,SOX
Knowledge,PCI,PCI,PCI
Knowledge,HIPPA,HIPPA,HIPPA
Knowledge,Business Continuity Planning,Business Continuity Planning,Business Continuity Planning
Other,Dynamic Work Environment,Dynamic Work Environment,Dynamic Work Environment
Other,Competitive Salary,Competitive Salary,Competitive Salary
Other,Attractive Benefits Package,Attractive Benefits Package,Attractive Benefits Package
Other,Superior Benefits,Superior Benefits,Superior Benefits
Other,Free Parking,Free Parking,Free Parking
Other,Development Opportunities,Development Opportunities,Development Opportunities
Knowledge,Enterprise Risk Management,Enterprise Risk Management,Enterprise Risk Management
Knowledge,Process Assessment,Process Assessment,Process Assessment
Knowledge,Internal Auditing,Internal Auditing,Internal Auditing
Knowledge,External Aud,External Aud,External Aud
Knowledge,"Technical expertise in information management systems, Business Economics, Electronics, and other related fields","Technical expertise in information management systems, Business Economics, Electronics, and other related fields","Technical expertise in information management systems, Business Economics, Electronics, and other related fields"
Knowledge,"Experience in the IT field, including Information Security, ICT, and Privacy","Experience in the IT field, including Information Security, ICT, and Privacy","Experience in the IT field, including Information Security, ICT, and Privacy"
Knowledge,"Management responsibility and experience with ITIL, CMMI, and/or Prince 2","Management responsibility and experience with ITIL, CMMI, and/or Prince 2","Management responsibility and experience with ITIL, CMMI, and/or Prince 2"
Knowledge,Knowledge of quality management principles in a B2B environment,Knowledge of quality management principles in a B2B environment,Knowledge of quality management principles in a B2B environment
Other,ISO 9001 and/or ISO 27001 Auditor certification,ISO 9001 and/or ISO 27001 Auditor certification,ISO 9001 and/or ISO 27001 Auditor certification
Other,Third party assessment experience,Third party assessment experience,Third party assessment experience
Knowledge,Verbal and written proficiency in Dutch and English,Verbal and written proficiency in Dutch and English,Verbal and written proficiency in Dutch and English
Other,Passion for creating a safer and more sustainable future,Passion for creating a safer and more sustainable future,Passion for creating a safer and more sustainable future
Other,Ability to work independently and with a high level of freedom,Ability to work independently and with a high level of freedom,Ability to work independently and with a high level of freedom
Skill,Ability to produce verbal and written assessment reports,Ability to produce verbal and written assessment reports,Ability to produce verbal and written assessment reports
Knowledge,Familiarity with LRQA assessment methodology,Familiarity with LRQA assessment methodology,Familiarity with LRQA assessment methodology
Skill,Ability to justify and discuss assessment findings with clients,Ability to justify and discuss assessment findings with clients,Ability to justify and discuss assessment findings with clients
Other,Ability to meet deadlines and adhere to budget requirements,Ability to meet deadlines and adhere to budget requirements,Ability to meet deadlines and adhere to budget requirements
Knowledge,"Knowledge of various industries, such as Information Technology, Electronic/Electrical technology, and Professional Services","Knowledge of various industries, such as Information Technology, Electronic/Electrical technology, and Professional Services","Knowledge of various industries, such as Information Technology, Electronic/Electrical technology, and Professional Services"
Other,Master's or Bachelor's degree in relevant field.,Master's or Bachelor's degree in relevant field.,Master's or Bachelor's degree in relevant field.
Knowledge,Computer engineering knowledge,Computer engineering knowledge,Computer engineering knowledge
Knowledge,CISM certification,CISM certification,CISM certification
Knowledge,ISO27001 LI/LA certification,ISO27001 LI/LA certification,ISO27001 LI/LA certification
Knowledge,Knowledge of information security controls frameworks,Knowledge of information security controls frameworks,Knowledge of information security controls frameworks
Knowledge,Risk management methodologies,Risk management methodologies,Risk management methodologies
Knowledge,ISMS implementation experience,ISMS implementation experience,ISMS implementation experience
Knowledge,ISO27001 certification experience,ISO27001 certification experience,ISO27001 certification experience
Knowledge,Cybersecurity audit experience,Cybersecurity audit experience,Cybersecurity audit experience
Other,Attestation report experience,Attestation report experience,Attestation report experience
Other,Physical well-being knowledge,Physical well-being knowledge,Physical well-being knowledge
Other,Mental well-being knowledge,Mental well-being knowledge,Mental well-being knowledge
Skill,Community engagement skills,Community engagement skills,Community engagement skills
Other,Environmental and social initiative knowledge.,Environmental and social initiative knowledge.,Environmental and social initiative knowledge.
Knowledge,Threat Modelling,Threat Modelling,Threat Modelling
Knowledge,SAST (Static Application Security Test),SAST (Static Application Security Test),SAST (Static Application Security Test)
Knowledge,DAST (Dynamic Application Security Test),DAST (Dynamic Application Security Test),DAST (Dynamic Application Security Test)
Knowledge,Microfocus Web Inspect Enterprise,Microfocus Web Inspect Enterprise,Microfocus Web Inspect Enterprise
Knowledge,Scan Central DAST,Scan Central DAST,Scan Central DAST
Knowledge,Knowledge of containers,Knowledge of containers,Knowledge of containers
Knowledge,Application Security Program,Application Security Program,Application Security Program
Other,Bachelor's in computer science,Bachelor's in computer science,Bachelor's in computer science
Skill,Hands-on knowledge,Hands-on knowledge,Hands-on knowledge
Other,Minimum of 1.5 years' experience,Minimum of 1.5 years' experience,Minimum of 1.5 years' experience
Knowledge,Knowledge of AWS and Azure,Knowledge of AWS and Azure,Knowledge of AWS and Azure
Knowledge,Web Application Firewall configurations,Web Application Firewall configurations,Web Application Firewall configurations
Other,Product Engineers,Product Engineers,Product Engineers
Knowledge,Agile principles,Agile principles,Agile principles
Other,App Sec team,App Sec team,App Sec team
Skill,Effective use of tools.,Effective use of tools.,Effective use of tools.
Knowledge,Cybersecurity engineering,Cybersecurity engineering,Cybersecurity engineering
Knowledge,Vulnerability mitigation,Vulnerability mitigation,Vulnerability mitigation
Other,System stability,System stability,System stability
Knowledge,Business information security,Business information security,Business information security
Other,Employee data security,Employee data security,Employee data security
Knowledge,Client information security,Client information security,Client information security
Knowledge,Network data analysis,Network data analysis,Network data analysis
Knowledge,Attack artifact analysis,Attack artifact analysis,Attack artifact analysis
Knowledge,Vulnerability scanning,Vulnerability scanning,Vulnerability scanning
Knowledge,Antivirus software proficiency,Antivirus software proficiency,Antivirus software proficiency
Knowledge,Security software proficiency,Security software proficiency,Security software proficiency
Knowledge,Insecure feature detection,Insecure feature detection,Insecure feature detection
Knowledge,TCP/IP understanding,TCP/IP understanding,TCP/IP understanding
Knowledge,Networking ports and protocols knowledge,Networking ports and protocols knowledge,Networking ports and protocols knowledge
Knowledge,Traffic flow analysis,Traffic flow analysis,Traffic flow analysis
Knowledge,OSI model understanding,OSI model understanding,OSI model understanding
Knowledge,Defense-in-depth knowledge,Defense-in-depth knowledge,Defense-in-depth knowledge
Knowledge,Technology project execution,Technology project execution,Technology project execution
Other,"Bachelor's degree in Computer Science, Information Systems, or related technical field","Bachelor's degree in Computer Science, Information Systems, or related technical field","Bachelor's degree in Computer Science, Information Systems, or related technical field"
Knowledge,3 years of experience in Security in an enterprise environment,3 years of experience in Security in an enterprise environment,3 years of experience in Security in an enterprise environment
Knowledge,Experience implementing multi-factor authentication,Experience implementing multi-factor authentication,Experience implementing multi-factor authentication
Knowledge,Experience with single sign-on and identity management technologies,Experience with single sign-on and identity management technologies,Experience with single sign-on and identity management technologies
Knowledge,Information security and IT risk management experience,Information security and IT risk management experience,Information security and IT risk management experience
Other,Certifications in Security (e.g,Certifications in Security (e.g,Certifications in Security (e.g
Other,Certification in Google Cloud Security Engineer,Certification in Google Cloud Security Engineer,Certification in Google Cloud Security Engineer
Knowledge,Experience with cloud computing concepts and security controls,Experience with cloud computing concepts and security controls,Experience with cloud computing concepts and security controls
Knowledge,Understanding of the cyber threat landscape,Understanding of the cyber threat landscape,Understanding of the cyber threat landscape
Skill,Ability to interact with clients at both executive and technical levels,Ability to interact with clients at both executive and technical levels,Ability to interact with clients at both executive and technical levels
Skill,Consulting and project management skills,Consulting and project management skills,Consulting and project management skills
Knowledge,Knowledge of enterprise security best practices,Knowledge of enterprise security best practices,Knowledge of enterprise security best practices
Knowledge,Experience with digital transformation and cloud technologies,Experience with digital transformation and cloud technologies,Experience with digital transformation and cloud technologies
Knowledge,Familiarity with devops and new architecture frameworks (e.g,Familiarity with devops and new architecture frameworks (e.g,Familiarity with devops and new architecture frameworks (e.g
Knowledge,Conducting security reviews and maturity assessments,Conducting security reviews and maturity assessments,Conducting security reviews and maturity assessments
Skill,Strong communication and problem-solving skills,Strong communication and problem-solving skills,Strong communication and problem-solving skills
Skill,Ability to work in a cross-functional team environment,Ability to work in a cross-functional team environment,Ability to work in a cross-functional team environment
Knowledge,Knowledge of Google Cloud products and solutions,Knowledge of Google Cloud products and solutions,Knowledge of Google Cloud products and solutions
Other,Understanding of enterprise-grade solutions and cutting-edge technology,Understanding of enterprise-grade solutions and cutting-edge technology,Understanding of enterprise-grade solutions and cutting-edge technology
Ability,Ability to analyze requirements and produce prioritized results.,Ability to analyze requirements and produce prioritized results.,Ability to analyze requirements and produce prioritized results.
Knowledge,Understanding of modern cybersecurity tool stacks,Understanding of modern cybersecurity tool stacks,Understanding of modern cybersecurity tool stacks
Knowledge,SIEM knowledge,SIEM knowledge,SIEM knowledge
Knowledge,SOAR knowledge,SOAR knowledge,SOAR knowledge
Other,TIP knowledge,TIP knowledge,TIP knowledge
Knowledge,System interaction knowledge,System interaction knowledge,System interaction knowledge
Skill,Technical issue understanding,Technical issue understanding,Technical issue understanding
Other,Fast-paced business environment management,Fast-paced business environment management,Fast-paced business environment management
Knowledge,Networking technology knowledge,Networking technology knowledge,Networking technology knowledge
Knowledge,System monitoring tool knowledge,System monitoring tool knowledge,System monitoring tool knowledge
Knowledge,Cloud service knowledge,Cloud service knowledge,Cloud service knowledge
Knowledge,Architecture understanding,Architecture understanding,Architecture understanding
Skill,Internal collaboration skills,Internal collaboration skills,Internal collaboration skills
Other,Technical requirement achievement skills,Technical requirement achievement skills,Technical requirement achievement skills
Knowledge,Process flow implementation skills,Process flow implementation skills,Process flow implementation skills
Knowledge,Technology stack knowledge,Technology stack knowledge,Technology stack knowledge
Skill,Configuration troubleshooting skills,Configuration troubleshooting skills,Configuration troubleshooting skills
Knowledge,Software maintenance skills,Software maintenance skills,Software maintenance skills
Knowledge,Agile/Scrum knowledge,Agile/Scrum knowledge,Agile/Scrum knowledge
Knowledge,Collaborative tool knowledge,Collaborative tool knowledge,Collaborative tool knowledge
Skill,Vendor liaison skills,Vendor liaison skills,Vendor liaison skills
Skill,Business objective alignment skills,Business objective alignment skills,Business objective alignment skills
