job search,competences
Database Administrator,"

1. SQL Server 2016 database administration
2. Installing and upgrading SQL Servers
3. Routine database maintenance
4. Creating and scheduling SQL Server jobs
5. Rebuilding indexes
6. Updating statistics
7. Consistency checks
8. Monitoring error logs and event logs
9. SQL Server native tools and services
10. SQL Server Profiler
11. Index Tuning Advisor
12. SQL Server Configuration Manager
13. Extended Events
14. Performance Monitor
15. Dynamic Management View
16. SQL Server Broker Service
17. Linked Servers
18. MSDTC
19. SQL Server System Databases
20. Database Mail
21. SQL Server Health Checks and Policies
22. Managing SQL Server security and auditing
23. User security
24. Database roles
25. Authentication methods
26. SQL Server and database auditing
27. Encryption at rest, transit, and backup
28. Capacity Planning for storage and database objects
29. Maintaining and managing SQL Server disk space
30. Index and statistics usage
31. Managing disk storage for Windows Failover Cluster Service (WFSC)
32. Database backup and recovery
33. Establishing standards and schedules for database backups
34. Developing recovery procedures
35"
Database Administrator,"

1. SQL
2. SQL server tools
3. Database security
4. Backup and recovery
5. Performance monitoring
6. Database design
7. Database implementation
8. Database conversion
9. MySQL
10. MS SQL
11. PostgreSQL
12. Computer Science
13. Database access security
14. Database integrity
15. Physical data storage design
16. Data storage administration
17. SQL Server Agent tasks
18. Maintenance plans
19. Proactive monitoring
20. Troubleshooting
21. Disaster recovery planning
22. IT management
23. System engineering"
Database Administrator,"

1. Database management and administration
2. Installation and configuration of database management systems
3. Maintenance of database management systems
4. MySQL
5. Microsoft SQL Server
6. Oracle
7. PostgreSQL
8. Database performance tuning
9. Query optimization
10. Index management
11. Database caching strategies
12. Database security measures
13. Access controls
14. Encryption
15. Database design
16. Database architecture
17. Database schemas
18. Tables
19. Views
20. Stored procedures
21. Business requirements
22. Application development
23. High availability
24. Disaster recovery
25. Database clustering
26. Replication
27. Failover configurations
28. Data availability
29. Business continuity
30. Database backup
31. Recovery strategies
32. Regular backups
33. Offsite storage
34. Recovery testing
35. Database monitoring
36. Alerting solutions
37. Database health
38. Performance metrics
39. Capacity planning
40. Proactive issue identification
41. Error resolution
42. Performance bottleneck resolution
43. Automation
44. Scripting
45. PowerShell
46. Python
47. Efficiency improvement
48. Documentation
49. Knowledge sharing
"
Database Administrator,"

1. EDB Postgres DBA
2. Oracle DBA
3. MS-SQL DBA
4. Database Administration
5. Unix/Linux operating systems
6. Scripting languages (PowerShell, Unix shell scripting)
7. Cloud platforms (AWS, Azure)
8. Problem-solving
9. Troubleshooting
10. Automation
11. Database design
12. Database maintenance
13. Database performance optimization
14. Collaboration
15. Communication
16. Interpersonal skills
17. Studio operations
18. Production business process
19. Customer service
20. Curiosity
21. Project management
22. Adaptability
23. Technical communication
24. Master of Science in Computer Science and Engineering"
Database Administrator,"

1. Scripting skills
2. Automation
3. System administration
4. Jenkins
5. Ansible
6. MS PowerShell
7. SQL Server migration
8. MS Azure
9. SQL Server upgrade
10. SQL Server configuration
11. MS Azure SQL Managed Instance
12. SQL Server Always on clustering
13. SQL Server 2016
14. Systems development
15. Analysis
16. Programming
17. Testing
18. SQL Server installations
19. Configuration
20. Management
21. Monitoring
22. System administration tasks
23. SQL Server Database System Administrator
24. MS SQL Server farm
25. SQL Server scripts
26. Automation tools
27. SQL Server backup
28. SQL Server restore
29. Commvault Backup client
30. Security protocols
31. Vendor best practices
32. Cloud certifications
33. Azure Fundamentals
34. AWS Cloud Practitioner
35. Microsoft Professional certifications
36. Google Cloud certifications
37. Hybrid work schedule
38. Telework
39. After-hour work
40. Customer service
41. Trinus Corporation
42. Technology solutions
43. Services
44. WBE/MBE/SBE/SDB certification
45."
Database Administrator,"

1. Technical expertise in MS SQL Server and Oracle databases
2. Project management and team collaboration skills
3. Experience with database upgrading and migration
4. Installation, configuration, and troubleshooting of SQL and Oracle databases
5. Knowledge of physical and virtual server management
6. Performance, availability, and security management of databases
7. Resource utilization monitoring and optimization
8. Documentation of database procedures
9. Training and support for technical and end user staff
10. Bachelor's degree in computer science or data processing (preferred)
11. Minimum of 5 years experience in a related field
12. Familiarity with healthcare industry (preferred)
13. Proficiency in SQL and Oracle databases
14. Knowledge of Windows, UNIX, HPUX, and LINUX operating systems."
Database Administrator,"

1. Database management systems installation, configuration, and maintenance
2. Database design, implementation, execution, and tuning
3. Data management standards, requirements, and specifications implementation
4. Certificate installation and configuration for data at rest
5. Certificate/key management for data at rest
6. Database monitoring and maintenance for optimal performance
7. STIG and POA&M completion
8. Data compilation, cataloging, caching, distribution, and retrieval
9. Data capacity analysis and planning
10. Configuration management, problem management, and capacity management for databases and data management systems
11. Database backup and recovery for data integrity
12. Incident management, service-level management, change management, release management, continuity management, and availability management for databases and data management systems
13. Notification of database degradations or issues to management
14. Application administration, including compiling database code, security matrices, status updates, troubleshooting, and resolution
15. Data mining and data warehousing application implementation and support
16. Cybersecurity and security posture maintenance for databases and data management systems
17. Knowledge of Information Assurance Vulnerability Management (IAVM) and Security Technical Implementation Guides (STIG)
18. Knowledge of Computer Network Defense (CND) Directives and other"
Database Administrator,"

1. Data management
2. Reporting
3. Analytics
4. Availability
5. Performance
6. Security
7. Software deployment
8. Configuration
9. Upgrades
10. Platform monitoring
11. Stability
12. Remediation
13. Disaster recovery planning
14. Stakeholder liaison
15. Business Intelligence
16. ETL development
17. Data analysis
18. SQL Server DBA
19. Snowflake
20. Windows environment
21. UNIX environment
22. ETL systems
23. Informatica
24. IBM InfoSphere
25. Talend
26. Windows scripting
27. UNIX scripting
28. Batch scripting
29. VBScript
30. PowerShell
31. Shell scripting"
Database Administrator,"

1. Database design
2. Database management
3. Database security
4. Database performance tuning
5. Database backup and recovery
6. Server installation and upgrade
7. Information technology
8. Informatics
9. Finance
10. Administration
11. Legal affairs
12. Community affairs
13. Human resources
14. Communications
15. Marketing
16. Development
17. Facilities management
18. Professional growth
19. Benefits appreciation
20. Teamwork
21. Problem-solving
22. Technical expertise
23. Breadth of knowledge
24. Relationship building
25. Effective communication
26. Compassion
27. Complex problem-solving
28. Coaching and support
29. Quality assurance
30. Safety and regulatory compliance
31. Resource management
32. Accountability
33. Stewardship
34. Data analysis
35. Innovation
36. Technology proficiency
37. Adaptability to change
38. Equal opportunity and affirmative action principles."
Database Administrator,"

1. IT infrastructure operations
2. Database administration
3. Microsoft SQL Server
4. Database performance tuning
5. Backup and recovery strategies
6. Database security
7. Scripting languages
8. High availability and disaster recovery
9. Database monitoring and performance analysis
10. Database migration and upgrade processes
11. Database connectivity
12. SQL query writing
13. Database schema design and optimization
14. Database reporting and visualization
15. Problem-solving and troubleshooting
16. Virtual infrastructure management
17. VMware vSphere, vCenter, Horizon View, vRealize Operations, NSX, vSAN, vCloud
18. Database proficiencies (e.g. MongoDB, postgreDB, Oracle DB)
19. VMware Horizon and VMware ESXi
20. VDI Instant Clone management
21. Application virtualization
22. Microsoft Azure Stack
23. Azure AD and Microsoft 365
24. Linked clone VDI architecture
25. Security compliance
26. Tenable Security Center
27. Database patching cycles
28. Oracle Certified Professional (OCP)
29. Microsoft Certified: Azure Database Administrator Associate
30. MongoDB Certified DBA Associate
31. PostgreSQL Certified Professional"
IT Trainer,"

1. Technical and professional skills
2. Curriculum development
3. Instructional design
4. Classroom management
5. Youth mentoring and coaching
6. Career guidance
7. Program planning and implementation
8. Record keeping and reporting
9. Member engagement and recruitment
10. Group facilitation
11. Conflict resolution
12. Cultural sensitivity
13. Social awareness
14. Spanish language proficiency
15. Technical resume writing
16. Interview strategies
17. Instructional design expertise
18. Organizational skills
19. Growth mindset
20. Fundraising support
21. Positive role modeling
22. Inclusive workplace culture
23. Diversity and inclusion
24. Equal opportunity employment
25. Accessibility accommodations."
IT Trainer,"

1. Knowledge of local, state, and national laws, rules, regulations, and policies relevant to Immunization services/programs.
2. Knowledge of the principles and practices of training.
3. Knowledge of Captivate training software.
4. Knowledge of Moodle training software.
5. Skill in oral communication.
6. Skill in written communication.
7. Ability to generate accurate reports.
8. Ability to generate materials under short deadlines.
9. Skill in presentation development.
10. Skill in presentation delivery.
11. Skill in planning.
12. Skill in organizing.
13. Skill in developing.
14. Skill in implementing.
15. Skill in managing multiple projects.
16. Ability to evaluate the effectiveness of training programs.
17. Ability to revise training based on evaluation.
18. Ability to assess training needs.
19. Ability to communicate effectively.
20. Ability to persuade.
21. Ability to identify problems.
22. Ability to evaluate alternatives.
23. Ability to implement effective solutions."
IT Trainer,"

1. Communication skills
2. Problem-solving skills
3. Adaptability
4. Training and workshop experience
5. Customer service experience
6. Presentation creation skills
7. Point of sale experience
8. Procurement experience
9. Application support experience
10. Knowledge of end-to-end solutions
11. Knowledge of customer work processes
12. Collaboration skills
13. Cross-functional skills
14. Training asset creation and maintenance
15. Customization skills
16. Documentation skills
17. Customer service and support skills
18. Bachelor's degree in a relevant field
19. Residing on the island of O'ahu
20. Experience in training roles
21. Experience in customer service roles
22. Experience in point of sale, procurement, and application support
23. Ability to navigate and prioritize in dynamic environments."
IT Trainer,"

1. Knowledge of local, state, and national laws, rules, regulations, and policies relevant to Immunization services/programs.
2. Knowledge of the principles and practices of training.
3. Knowledge of Captivate training software.
4. Knowledge of Moodle training software.
5. Skill in oral communication.
6. Skill in written communication.
7. Ability to generate accurate reports.
8. Ability to generate materials under short deadlines.
9. Skill in presentation development.
10. Skill in presentation delivery.
11. Skill in planning.
12. Skill in organizing.
13. Skill in developing.
14. Skill in implementing.
15. Skill in managing multiple projects.
16. Ability to evaluate the effectiveness of training programs.
17. Ability to revise training based on evaluation.
18. Ability to assess training needs.
19. Ability to communicate effectively.
20. Ability to persuade.
21. Ability to identify problems.
22. Ability to evaluate alternatives.
23. Ability to implement effective solutions."
IT Trainer,"

1. Experience in IT industry within the United States
2. Flexible schedule and ability to work as an independent contractor
3. Proficiency in Mandarin
4. Ability to effectively communicate and teach complex technical concepts
5. Degree in Computer Science or related field
6. Proficiency in SQL
7. Proficiency in at least one of the following programming languages: Python, Java, or Scala
8. Experience with cloud-based Big Data and Software Engineering technologies
9. Strong organizational and planning skills
10. Ability to conduct lab-based instruction
11. Comprehensive understanding of theoretical concepts, principles, and certification requirements
12. Ability to prioritize tasks and manage multiple responsibilities simultaneously."
IT Trainer,"

1. Quality assurance
2. Technical support
3. Customer service
4. Problem analysis
5. Technical knowledge
6. Windows operating system
7. MACOS operating system
8. English proficiency
9. Service management
10. Process improvement
11. Collaboration platforms (TEAMS, ZOOM)
12. Event support
13. Documentation skills
14. Computer maintenance
15. Audiovisual equipment maintenance
16. Information technology
17. Bachelor's degree in Information Technology or related field
18. Experience in technical support and user assistance
19. Interpersonal skills
20. Analytical skills
21. Time management
22. Multitasking
23. Adaptability
24. Teamwork
25. Equal opportunity mindset"
IT Trainer,"

1. Associates degree in Education
2. Associates degree in IT
3. Associates degree in Informatics
4. Associates degree in Business
5. 2 years of experience in a clinical/medical IT environment
6. 2 years of experience in a medical educational environment
7. Bachelor's degree in a clinical area
8. Bachelor's degree in IT
9. Bachelor's degree in business
10. Knowledge of IT applications
11. Training development and deployment
12. Classroom training
13. Curriculum development
14. Lesson planning
15. Training materials preparation
16. Classroom logistics management
17. Liaison skills
18. Help Desk support
19. IT department knowledge
20. Customer service skills
21. ""Go-live"" support experience."
IT Trainer,"

1. Strategic thinking
2. Technology expertise
3. Consultancy skills
4. Business model vision
5. Digitalization knowledge
6. Artificial Intelligence (AI)
7. Blockchain
8. Big data
9. Multidisciplinary team management
10. Project development and execution
11. Needs identification
12. Solution definition
13. Accompaniment skills
14. Telco engineering
15. Computer science
16. Architecture design
17. Database management
18. Software engineering
19. Official certifications
20. UI and UX functionality
21. Programming skills
22. Data analytics
23. Growth mindset
24. Equal opportunity mindset
25. Non-discriminatory mindset"
IT Trainer,"

1. IT Specialist (INFOSEC)
2. Technical authority (ISSM)
3. Cybersecurity
4. JSIG
5. CISSM
6. CISSEs
7. CISO
8. Assessment and Authorization
9. Concept of Operation (CONOPS)
10. System Security Plan (SSP)
11. Security Controls Traceability Matrix (SCTM)
12. System Profiles
13. Risk Management Framework (RMF)
14. Authorization to Operate (ATO)
15. Information System (IS)
16. Self-inspections
17. Reports
18. System tests
19. Responses
20. Vulnerability scans
21. STIG compliance
22. Deficiencies
23. Plan of Action and Milestones (POA&M)
24. Data integrity
25. Containments
26. Investigations
27. Information Assurance (IA)
28. Security violations
29. Incidents
30. CSWF members
31. Security education training
32. Risk mitigation strategies
33. Security practices
34. Initial and annual basis."
IT Trainer,"

1. IT industry experience
2. Adult Learning Theory and Practices certification
3. Knowledge of Workday or similar HRIS
4. Content creation for Learning Management Systems
5. Analytical skills
6. Instructional and presentation skills
7. Interpersonal skills
8. Motivational skills
9. Positive attitude
10. Business-friendly language
11. User-friendly language
12. Travel management skills
13. Continuous learning and growth mindset
14. Ability to work in a team
15. Faith and values-based mindset
16. Equity, diversity, justice, inclusion, and belonging mindset
17. Ability to work with people of different backgrounds, faiths, and traditions
18. Strong communication skills (written and oral)
19. Course design and build techniques
20. Organizational training needs assessment
21. Curriculum development and coordination
22. Knowledge of software applications
23. Courseware package assessment and recommendation
24. Training schedule creation and communication
25. Knowledge of Learning Management Systems
26. Knowledge of data warehouse systems
27. Knowledge of intranet systems
28. Knowledge of relationship and people management systems
29. Knowledge of information technology
30. Knowledge of front line experience and transformation
31. Knowledge of digital"
IT Trainer,"

1. Clinical training experience
2. Esthetician certification
3. RN certification
4. Knowledge of laser and IPL devices
5. Exceptional communication skills (written and verbal)
6. High emotional intelligence
7. Interpersonal skills
8. Positive attitude
9. Team player
10. Trustworthiness
11. Respect
12. Integrity
13. Organization skills
14. Problem-solving skills
15. Self-motivation
16. Independence
17. Presentation skills
18. Proficiency in Microsoft Office applications
19. Web tools proficiency
20. Travel management skills
21. Valid driver's license
22. Availability of vehicle for work use
23. Extensive travel experience
24. Knowledge of Cartessa devices."
IT Trainer,"

1. IT Specialist
2. Software expertise
3. Networking expertise
4. Customer service skills
5. Troubleshooting abilities
6. Remote desktop support
7. MacOS proficiency
8. Windows proficiency
9. Onboarding and offboarding
10. Account management
11. SaaS tools administration
12. Single Sign-On (SSO) workflows
13. Billing and budget management
14. Security management
15. Troubleshooting skills
16. Google Workspace administration
17. Remote management
18. Automation skills
19. Scripting skills
20. Installation and patching skills
21. Okta familiarity
22. Collaboration skills
23. Sustainability knowledge
24. Impact science knowledge
25. Inclusivity skills
26. Teamwork skills
27. Flexibility
28. Competitive compensation knowledge
29. Medical plan knowledge
30. Dental plan knowledge
31. Life insurance knowledge
32. Disability insurance knowledge
33. 401K knowledge
34. Paid holidays knowledge
35. PTO knowledge."
IT Trainer,"

1. Epic Certification
2. Accreditation
3. Proficiency
4. Cadence
5. Ambulatory
6. Patient Access Curriculum
7. Ambulatory Curriculum
8. At-the-elbow support
9. Front desk
10. MA (Medical Assistant)
11. Providers
12. Rad Tech (Radiology Technician)
13. Urgent Care
14. Occupational Health services
15. Multiple sites
16. Travel"
IT Trainer,"

1. Troubleshooting
2. Maintenance
3. Network systems
4. Software conflicts
5. Hardware conflicts
6. User access
7. File security
8. User IDs
9. Passwords
10. Remote support
11. Website maintenance
12. Project management
13. Safety regulations
14. Microsoft Office
15. Windows Server
16. Microsoft Exchange
17. Terminal services
18. Networking
19. Citrix
20. Customer service
21. Time management
22. Organizational skills
23. Dependability
24. Transportation
25. Teamwork
26. Problem-solving
27. Technical knowledge
28. Judgement
29. Listening skills
30. Ethics
31. Confidentiality
32. Physical abilities (vision, hearing, grasping, reaching, standing, lifting, pushing, pulling, walking, crouching, stooping, kneeling, crawling)
33. Communication skills (verbal and written)
34. Attention to detail
35. Adaptability
36. Time management
37. Prioritization
38. Conflict resolution
39. Data management
40. Information technology
41. Troubleshooting techniques
42. Hardware and software components
43. Internet and telephone systems"
IT Trainer,"

1. Salesforce consultancy
2. Business process design
3. Change management
4. Process improvement
5. Workflow process mapping
6. Lean methodologies
7. Salesforce adoption strategy
8. User engagement
9. Change communications
10. Training needs assessment
11. Training initiatives
12. Salesforce features
13. Best practices
14. User support
15. Adoption success metrics
16. Sales acumen
17. Salesforce certifications
18. Communication skills
19. Interpersonal skills
20. Global collaboration
21. Time management
22. Proactivity
23. Execution-focused mindset
24. Lead management
25. Customer support
26. Account management
27. Category management
28. Analytical mindset
29. Office attendance
30. Medical benefits
31. Dental benefits
32. Vision benefits
33. PTO benefits"
IT Trainer,"

1. Training curriculum development
2. Scope definition
3. Training strategy and plan development
4. Courseware package assessment
5. Courseware tool development
6. Course design and delivery
7. Learning management system content creation
8. Organizational training needs analysis
9. Adult learning principles
10. Instructional and presentation skills
11. Interpersonal skills
12. Motivational skills
13. Positive attitude
14. Business-friendly language
15. User-friendly language
16. Travel ability
17. Computer science knowledge
18. Information systems knowledge
19. Education knowledge
20. Adult learning theory and practices certification
21. IT industry experience
22. IT training experience
23. Workday or similar HRIS experience
24. Written and oral communication skills
25. Course design and build techniques
26. Application security knowledge
27. Performance engineering knowledge
28. Emerging technologies knowledge
29. Connected and autonomous vehicles knowledge
30. Artificial intelligence knowledge
31. Internet of Things knowledge
32. Blockchain knowledge
33. Project management skills
34. Teamwork skills
35. Problem-solving skills
36. Adaptability
37. Time management skills
38. Attention to detail
39. Customer service skills
40"
IT Trainer,"

1. Personal training certification (NCCA, NBFE or DEAC accredited)
2. CPR/AED certification
3. High school diploma or GED equivalent
4. 1 year of personal training experience
5. Experience working with individuals with intellectual and/or physical disabilities
6. Good communication skills (verbal, written, technical)
7. Basic understanding of nutrition and healthy living practices
8. Knowledge of a variety of exercise equipment and personal training methods
9. Clean driver's license
10. Ability to lift, push, and pull up to 50 lbs.
11. Ability to perform athletic calisthenics duties
12. Customer service skills
13. Time management skills
14. Adaptability to various working environments
15. Familiarity with GYMGUYZ Fitness App
16. Ability to customize workout programs based on client's needs and goals
17. Conducting client assessments and reassessments
18. Scheduling and maintaining client appointments
19. Collecting and securing payments from clients
20. Flexibility in schedule to accommodate client appointments."
IT Trainer,"

1. Background investigation
2. Public Trust/ High Risk clearance
3. Credit check
4. Financial management
5. Criminal offenses
6. Drug use/possession
7. U.S. citizenship
8. Government travel card
9. Selective service registration
10. Attention to detail
11. Customer service
12. Oral communication
13. Problem solving
14. IT infrastructure refurbishment
15. Network installation
16. Technical problem solving
17. Project management
18. Data presentation
19. Technical discussions
20. Leadership
21. IT system testing
22. Implementation
23. Execution
24. Maintenance
25. Evaluation
26. IT-related experience
27. IT certification
28. Federal experience
29. State/local government experience
30. Private sector experience
31. Occupational series
32. Grade level
33. Intermittent positions
34. Reservist deployments
35. Disaster assistance
36. Volunteer work
37. National Service programs
38. Critical competencies
39. Knowledge
40. Skills
41. Optional Form 306
42. Declaration for Federal Employment
43. Fair Chance to Compete for Jobs Act
44. E-verify
45. Deployment"
IT Trainer,"

1. Experience in Change Management projects
2. Knowledge of Prosci methodology
3. Excellent writing skills
4. Previous experience in various industries
5. Basic knowledge of graphic design
6. Active listening
7. Assertive communication
8. Strong verbal communication skills
9. Analytical and synthesis skills
10. Goal-oriented work ethic
11. Execution of change management strategies
12. Writing internal IT newsletters
13. Implementation of cultural programs
14. Coordination of sessions, meetings, events, and trainings."
IT Trainer,"

1. Attention to Detail
2. Accuracy
3. Completeness
4. Consistency
5. Standards
6. Customer Service
7. Relationship Building
8. Needs Assessment
9. Product Development
10. Oral Communication
11. Briefing
12. Technical Information
13. Non-Technical Audience
14. Problem Solving
15. Alternative Identification
16. Information Gathering
17. Risk Assessment
18. Vulnerability Assessment
19. Policy Development
20. Policy Advocacy
21. Program Management
22. Project Management
23. Cybersecurity
24. Incident Coordination
25. Reporting
26. Federal, State, and Local Government Programs
27. Information Technology (IT) Systems
28. IT Infrastructure
29. Cyber Incidents
30. Federal Employment
31. Rehabilitation Act of 1973
32. Reasonable Accommodation
33. Political Appointees
34. Schedule A
35. Schedule C
36. Non-Career SES
37. Presidential Appointee
38. Shared Certificate
39. Opt-In
40. Federal Benefits"
IT Trainer,"

1. Attention to Detail
2. Customer Service
3. Oral Communication
4. Problem Solving
5. Information Technology (IT) related experience
6. Interviewing
7. Data Synthesis
8. Information Flow
9. Computer Console Operation
10. Procedure Selection
11. Scheduling
12. Project Planning
13. Risk Assessment
14. Software Quality
15. Customer Requirements
16. Software Development Risk
17. New Systems Design Methodologies
18. Software Development Risk
19. Senior Management
20. Implementation
21. Security Programs
22. System Vulnerabilities
23. Integration
24. New Systems Implementation
25. Infrastructure
26. System Design
27. Mitigation
28. Countermeasures
29. Vulnerability Reporting
30. System Design Methodologies
31. Accuracy
32. Software Quality
33. Customer Requirements
34. Software Development Risk
35. Recommendations
36. Adoption
37. Career Progression
38. Promotion Potential
39. Federal Experience
40. Public Sector
41. Private Sector
42. Volunteer Service
43. Information Technology (IT) Field
44. IT Application
45. Information Security
46. Information Assurance
47. Information Systems
"
IT Trainer,"

1. Digital transformation
2. Integration
3. Information Technology
4. Trainee program
5. Presencial format
6. Ciudad de Mérida, Yucatán
7. Recién egresados
8. Ingeniería en Sistemas
9. Computación
10. Desarrollo de Software
11. Ciencia de Datos
12. Ciberseguridad
13. Machine Learning
14. Ingeniería de Blockchain
15. Diseño de Software
16. Redes
17. Licenciatura en Actuaría
18. Inteligencia Artificial
19. 100% de créditos universitarios concluidos
20. Disponibilidad de viajar
21. Cambio de residencia
22. Lenguajes de programación
23. Objective-C
24. Swift
25. Java
26. Kotlin
27. Node js
28. View
29. React
30. Phyton
31. Angular
32. Contenedores
33. Linux
34. Git
35. Ansible
36. Base de Datos
37. Proyectos afines
38. Nivel escolar
39. Beca
40. Seguro contra"
IT Trainer,"

1. Training development and implementation
2. Communication skills
3. Relationship building
4. Project/program management
5. Customer focus
6. Self-driven
7. Multitasking
8. Teamwork
9. Change management
10. Problem solving
11. Flexibility
12. Corporate computer security principles
13. Technical knowledge (Google Workspace, Yardi, Realpage, Salesforce, Tableau)
14. Adult learning principles
15. Learning styles
16. Experiential learning
17. Administrative tasks
18. Troubleshooting technical issues
19. Documentation and evaluation
20. Marketing and communication
21. Industry trends and best practices
22. User Acceptance Testing (UAT)
23. Bachelor's degree in Computer Science or related field
24. Proven work experience as an IT Trainer or Technical Trainer
25. Familiarity with web-based learning platforms
26. Additional certification in training (e.g. Certified Technical Trainer)
27. General office environment
28. Time management
29. Attention to detail
30. Ability to handle multiple priorities
31. Responsive approach
32. Good understanding of corporate computer security principles
33. Excellent communication skills
34. Competitive wage
35. Comprehensive benefits package"
IT Trainer,"

1. IT research and analysis
2. Cybersecurity principles
3. Methods and tools
4. IT policies and guidelines development
5. Project management methodologies
6. Complex IT project management
7. Communication skills
8. Personnel security/suitability investigation
9. Reasonable accommodation
10. Special hiring procedures
11. Severe disability certification
12. Selective placement program
13. Probationary period completion
14. Federally insured student loan repayment
15. Veterans' preference
16. DD 214
17. SF-15 form
18. IT security planning
19. Risk assessment and mitigation
20. NIST SP 800-53 controls
21. Compliance with federal laws and regulations
22. Systems integration
23. Change management
24. Testing strategies and plans
25. Systems analysis
26. Software development
27. Database administration
28. Customer support
29. Information systems requirements
30. Project planning and budgeting
31. Milestone project reviews
32. IT infrastructure alignment
33. IT security policy review and evaluation
34. Information technology expertise
35. Complex program analysis
36. Problem-solving skills
37. Attention to detail
38. Time management
39. Priorit"
IT Trainer,"

1. Classroom instruction
2. Diverse population
3. Computer science
4. Information technology
5. Career readiness
6. Skill development
7. Career awareness
8. Decision making
9. College certificate
10. Diploma
11. Degree
12. Employment experience
13. Teaching experience
14. High school diploma
15. GED certificate
16. Associate's degree
17. Licensure
18. Certifications
19. Career and Technical Education (CTE)
20. Teaching license
21. Professional Educator Licensing and Standards Board (PELSB)
22. Tier 1 or 2 Teaching License
23. Industry certification
24. Commitment to equity
25. Women
26. People of color
27. Job qualifications
28. Traditional background"
IT Trainer,"

1. Technical support
2. Analytical skills
3. Customer service
4. System assessment
5. Software troubleshooting
6. IT management
7. Hardware installation
8. Software development
9. Configuration management
10. Surveillance
11. Maintenance
12. Commercial-off-the-shelf (COTS) software
13. Problem identification
14. Investigative skills
15. Remedial action
16. Continuity of operations
17. End-user requirements
18. Customer satisfaction
19. Coordination
20. Quality assurance
21. Reliability
22. Information security
23. U.S. citizenship
24. Security clearance
25. Suitability determination
26. Background checks
27. Fair Labor Standards Act (FLSA)
28. Selective Service registration
29. Recruitment incentives
30. Bargaining unit status
31. Pre-employment physical
32. IT-related experience
33. Attention to detail
34. Oral communication
35. Problem solving
36. Physical dexterity
37. Office setting
38. Warehouse environment
39. Personal Protective Equipment (PPE)
40. Graduate education
41. Foreign education
42. Transcripts
43. Reemployed Annuitants
44. Veterans preference"
IT Trainer,"

1. Technical assistance and support
2. Computer systems
3. Hardware
4. Software
5. Ticketing system
6. ZenDesk
7. Jira
8. Diagnostic programs
9. Problem-solving
10. Linux administration
11. SharePoint administration
12. Office 365 administration
13. Windows applications troubleshooting
14. Installation and configuration
15. Maintenance
16. Wiki/Knowledge base management
17. Equipment lifting and moving
18. Time management
19. Prioritization
20. Customer service
21. Active Directory
22. Security permissions
23. IT support/helpdesk experience
24. Tech-savviness
25. Operating systems
26. Office products
27. Microsoft Entra suite
28. MacOS
29. Organization
30. Communication
31. BS/BA in IT, Computer Science or relevant field
32. A+ certification
33. Network+ certification
34. AZ-900 certification
35. Mental health counseling
36. Flexible time off
37. Paid holidays
38. Bonus opportunities
39. Employee recognition
40. Insurance (medical, dental, vision)
41. Wellness program
42. Health savings account
43. Flexible spending account
44. Volunteer"
IT Trainer,"

1. Background in industrial applications and processes
2. Experience in managing digital information flow
3. Knowledge of raw material inventory management
4. Familiarity with barcode infrastructure maintenance
5. Ability to manage and track hardware and technology
6. Understanding of cybersecurity best practices
7. Proficiency in software tools usage
8. Training and mentoring skills
9. Knowledge of cloud computing
10. Analytical and strategic thinking abilities
11. Troubleshooting skills
12. Experience in software decision-making
13. Familiarity with AI technologies
14. Collaboration and communication skills
15. Knowledge of IT infrastructure decisions
16. Continuous learning and innovation mindset
17. Bachelor's degree in Computer Science, Information Technology, or related field
18. Minimum of 3 years of experience in a similar role
19. Proficiency in programming languages
20. Expertise in Microsoft Office Applications, including Project
21. Expertise in Tekla software and modeling
22. Excellent written and oral communication skills
23. Technical support experience."
IT Trainer,"

1. IT Career Training
- 1 year of full-time experience in IT in a professional or educational setting
- Bachelor's degree or equivalent industry certifications in IT, CIS, or Computer Science
- Working knowledge of operating systems, hardware, troubleshooting, and networking
- Experience teaching youth using experiential learning pedagogies and instructional methods
- Classroom management skills
- Knowledge of instructional design and curriculum development
- Ability to connect positively with youth
- Positive, energetic, and authentic presence
- Experience working with a team to coordinate a youth program
- Resourcefulness and problem-solving skills

2. Member Engagement
- Mentoring, coaching, or case managing experience with a group of at least 10 youth program participants
- Group facilitation skills
- Conflict resolution skills
- Flexibility and adaptability in working with youth

3. General Qualifications
- Knowledge of strategies to engage diverse, under-represented, and vulnerable youth populations in technology learning and career development
- Growth mindset
- Focus and productivity
- Organizational and prioritization skills
- Time management skills
- Resourcefulness and problem-solving skills
- Cultural sensitivity to Latinx culture, especially Chicanx/Mexicanx culture and youth subculture(s)
- Sens"
IT Trainer,"

1. Enlistment in the United States Army
2. Age between 17-34
3. GED or High School Diploma
4. U.S. Citizenship or Green Cardholder
5. Meeting Army Height and Weight Standards
6. Maintenance of networks, hardware, and software
7. Customer and network administration services
8. Construction, editing, and testing of computer programs
9. Use of computer consoles and peripheral equipment
10. Computer systems concepts
11. Planning, designing, and testing computer systems
12. Interest in computer science
13. Attention to detail
14. Effective communication skills
15. Installation of computers experience"
